,path,x,y,w,h
2339,HAM10000_images_part_1/ISIC_0027205.jpg,263,24,243,239
2340,HAM10000_images_part_1/ISIC_0028136.jpg,82,120,431,334
2341,HAM10000_images_part_1/ISIC_0025412.jpg,103,13,474,436
2342,HAM10000_images_part_1/ISIC_0029200.jpg,90,15,465,421
2343,HAM10000_images_part_1/ISIC_0026133.jpg,-1,36,523,368
2344,HAM10000_images_part_1/ISIC_0024724.jpg,107,-23,404,398
2345,HAM10000_images_part_1/ISIC_0028678.jpg,117,-10,458,477
2346,HAM10000_images_part_1/ISIC_0026655.jpg,207,100,252,247
2347,HAM10000_images_part_1/ISIC_0026899.jpg,115,-2,323,375
2348,HAM10000_images_part_1/ISIC_0026641.jpg,-40,174,109,107
2349,HAM10000_images_part_1/ISIC_0025348.jpg,87,39,272,329
2350,HAM10000_images_part_1/ISIC_0024730.jpg,161,101,271,219
2351,HAM10000_images_part_1/ISIC_0029214.jpg,152,143,301,246
2352,HAM10000_images_part_1/ISIC_0026127.jpg,-50,-50,197,460
2353,HAM10000_images_part_1/ISIC_0027239.jpg,116,254,139,142
2354,HAM10000_images_part_1/ISIC_0025349.jpg,288,78,123,118
2355,HAM10000_images_part_1/ISIC_0026640.jpg,84,65,283,281
2356,HAM10000_images_part_1/ISIC_0026898.jpg,-23,-14,588,405
2357,HAM10000_images_part_1/ISIC_0027238.jpg,78,6,464,426
2358,HAM10000_images_part_1/ISIC_0026126.jpg,32,2,593,423
2359,HAM10000_images_part_1/ISIC_0029215.jpg,-50,235,392,265
2360,HAM10000_images_part_1/ISIC_0024731.jpg,106,78,372,329
2361,HAM10000_images_part_1/ISIC_0024725.jpg,134,67,307,328
2362,HAM10000_images_part_1/ISIC_0026132.jpg,86,185,163,173
2363,HAM10000_images_part_1/ISIC_0029201.jpg,95,126,372,246
2364,HAM10000_images_part_1/ISIC_0026654.jpg,-11,81,267,227
2365,HAM10000_images_part_1/ISIC_0028679.jpg,42,-6,498,479
2366,HAM10000_images_part_1/ISIC_0028889.jpg,138,-3,324,435
2367,HAM10000_images_part_1/ISIC_0028651.jpg,178,125,303,309
2368,HAM10000_images_part_1/ISIC_0027562.jpg,385,229,190,173
2369,HAM10000_images_part_1/ISIC_0025375.jpg,150,140,258,267
2370,HAM10000_images_part_1/ISIC_0025413.jpg,97,-17,405,444
2371,HAM10000_images_part_1/ISIC_0028137.jpg,92,37,303,357
2372,HAM10000_images_part_1/ISIC_0027204.jpg,160,-34,473,518
2373,HAM10000_images_part_1/ISIC_0029229.jpg,410,317,240,183
2374,HAM10000_images_part_1/ISIC_0028123.jpg,-50,281,132,171
2375,HAM10000_images_part_1/ISIC_0027210.jpg,212,128,184,175
2376,HAM10000_images_part_1/ISIC_0025407.jpg,-50,339,142,161
2377,HAM10000_images_part_1/ISIC_0024719.jpg,202,0,364,369
2378,HAM10000_images_part_1/ISIC_0025361.jpg,78,5,396,398
2379,HAM10000_images_part_1/ISIC_0026668.jpg,300,240,205,215
2380,HAM10000_images_part_1/ISIC_0028645.jpg,170,147,256,256
2381,HAM10000_images_part_1/ISIC_0027576.jpg,44,213,258,235
2382,HAM10000_images_part_1/ISIC_0028876.jpg,164,170,123,117
2383,HAM10000_images_part_1/ISIC_0026683.jpg,-4,-19,593,485
2384,HAM10000_images_part_1/ISIC_0027589.jpg,999949,999949,100,100
2385,HAM10000_images_part_1/ISIC_0028862.jpg,164,126,250,248
2386,HAM10000_images_part_1/ISIC_0026697.jpg,320,215,197,171
2387,HAM10000_images_part_1/ISIC_0028692.jpg,149,115,307,240
2388,HAM10000_images_part_1/ISIC_0026867.jpg,-21,8,609,353
2389,HAM10000_images_part_1/ISIC_0024916.jpg,129,79,313,315
2390,HAM10000_images_part_1/ISIC_0024902.jpg,89,117,386,292
2391,HAM10000_images_part_1/ISIC_0028686.jpg,119,70,368,304
2392,HAM10000_images_part_1/ISIC_0026873.jpg,95,26,344,448
2393,HAM10000_images_part_1/ISIC_0024533.jpg,86,92,294,278
2394,HAM10000_images_part_1/ISIC_0029017.jpg,193,87,233,234
2395,HAM10000_images_part_1/ISIC_0026324.jpg,155,61,103,104
2396,HAM10000_images_part_1/ISIC_0028309.jpg,151,65,272,324
2397,HAM10000_images_part_1/ISIC_0026442.jpg,64,84,193,191
2398,HAM10000_images_part_1/ISIC_0027984.jpg,-50,-50,297,322
2399,HAM10000_images_part_1/ISIC_0027748.jpg,126,51,294,274
2400,HAM10000_images_part_1/ISIC_0026456.jpg,308,39,137,147
2401,HAM10000_images_part_1/ISIC_0027990.jpg,87,100,411,307
2402,HAM10000_images_part_1/ISIC_0029003.jpg,118,173,321,214
2403,HAM10000_images_part_1/ISIC_0026330.jpg,125,100,327,290
2404,HAM10000_images_part_1/ISIC_0024527.jpg,-50,-50,250,526
2405,HAM10000_images_part_1/ISIC_0025639.jpg,1,-27,594,361
2406,HAM10000_images_part_1/ISIC_0026318.jpg,163,64,283,288
2407,HAM10000_images_part_1/ISIC_0027006.jpg,22,-21,539,483
2408,HAM10000_images_part_1/ISIC_0028335.jpg,245,189,127,129
2409,HAM10000_images_part_1/ISIC_0025611.jpg,171,88,267,281
2410,HAM10000_images_part_1/ISIC_0025177.jpg,175,122,215,218
2411,HAM10000_images_part_1/ISIC_0027760.jpg,155,101,319,314
2412,HAM10000_images_part_1/ISIC_0028453.jpg,204,170,160,152
2413,HAM10000_images_part_1/ISIC_0027774.jpg,178,150,202,160
2414,HAM10000_images_part_1/ISIC_0028447.jpg,26,57,341,330
2415,HAM10000_images_part_1/ISIC_0025163.jpg,-48,-48,308,360
2416,HAM10000_images_part_1/ISIC_0025605.jpg,94,92,226,246
2417,HAM10000_images_part_1/ISIC_0027012.jpg,219,128,172,197
2418,HAM10000_images_part_1/ISIC_0028321.jpg,109,54,309,246
2419,HAM10000_images_part_1/ISIC_0025836.jpg,162,55,324,334
2420,HAM10000_images_part_1/ISIC_0025188.jpg,321,51,138,166
2421,HAM10000_images_part_1/ISIC_0026481.jpg,103,6,226,183
2422,HAM10000_images_part_1/ISIC_0027947.jpg,35,80,377,301
2423,HAM10000_images_part_1/ISIC_0026495.jpg,96,27,284,243
2424,HAM10000_images_part_1/ISIC_0027953.jpg,185,124,141,154
2425,HAM10000_images_part_1/ISIC_0025822.jpg,159,-22,491,522
2426,HAM10000_images_part_1/ISIC_0028490.jpg,160,157,123,156
2427,HAM10000_images_part_1/ISIC_0028484.jpg,96,99,391,256
2428,HAM10000_images_part_1/ISIC_0025759.jpg,140,64,291,347
2429,HAM10000_images_part_1/ISIC_0024447.jpg,179,100,281,283
2430,HAM10000_images_part_1/ISIC_0025981.jpg,111,44,323,318
2431,HAM10000_images_part_1/ISIC_0029163.jpg,153,101,278,302
2432,HAM10000_images_part_1/ISIC_0026250.jpg,118,90,330,368
2433,HAM10000_images_part_1/ISIC_0026536.jpg,153,21,422,335
2434,HAM10000_images_part_1/ISIC_0027628.jpg,185,28,171,209
2435,HAM10000_images_part_1/ISIC_0024321.jpg,143,116,326,259
2436,HAM10000_images_part_1/ISIC_0024335.jpg,207,114,218,237
2437,HAM10000_images_part_1/ISIC_0026522.jpg,-50,-50,216,408
2438,HAM10000_images_part_1/ISIC_0028269.jpg,529,138,111,106
2439,HAM10000_images_part_1/ISIC_0029177.jpg,123,107,232,261
2440,HAM10000_images_part_1/ISIC_0026244.jpg,135,-7,360,361
2441,HAM10000_images_part_1/ISIC_0024453.jpg,138,46,329,332
2442,HAM10000_images_part_1/ISIC_0025995.jpg,143,132,225,234
2443,HAM10000_images_part_1/ISIC_0027172.jpg,119,175,195,188
2444,HAM10000_images_part_1/ISIC_0028241.jpg,65,28,330,377
2445,HAM10000_images_part_1/ISIC_0025765.jpg,52,1,408,448
2446,HAM10000_images_part_1/ISIC_0025003.jpg,186,212,192,220
2447,HAM10000_images_part_1/ISIC_0027614.jpg,160,111,290,224
2448,HAM10000_images_part_1/ISIC_0028527.jpg,16,-5,581,449
2449,HAM10000_images_part_1/ISIC_0027600.jpg,221,92,226,245
2450,HAM10000_images_part_1/ISIC_0028533.jpg,400,50,250,450
2451,HAM10000_images_part_1/ISIC_0024309.jpg,25,91,437,401
2452,HAM10000_images_part_1/ISIC_0025017.jpg,147,109,354,273
2453,HAM10000_images_part_1/ISIC_0025771.jpg,140,174,336,252
2454,HAM10000_images_part_1/ISIC_0027166.jpg,220,128,304,328
2455,HAM10000_images_part_1/ISIC_0028255.jpg,351,75,122,114
2456,HAM10000_images_part_1/ISIC_0026278.jpg,177,175,332,289
2457,HAM10000_images_part_1/ISIC_0026293.jpg,132,80,303,322
2458,HAM10000_images_part_1/ISIC_0024484.jpg,50,56,514,331
2459,HAM10000_images_part_1/ISIC_0025942.jpg,103,39,378,341
2460,HAM10000_images_part_1/ISIC_0027833.jpg,999949,999949,100,100
2461,HAM10000_images_part_1/ISIC_0027827.jpg,260,220,121,120
2462,HAM10000_images_part_1/ISIC_0024490.jpg,75,73,211,182
2463,HAM10000_images_part_1/ISIC_0025956.jpg,-20,-1,642,445
2464,HAM10000_images_part_1/ISIC_0026287.jpg,-50,199,341,301
2465,HAM10000_images_part_1/ISIC_0027199.jpg,-50,285,506,215
2466,HAM10000_images_part_1/ISIC_0028282.jpg,110,151,142,165
2467,HAM10000_images_part_1/ISIC_0029188.jpg,141,37,303,324
2468,HAM10000_images_part_1/ISIC_0028296.jpg,32,-47,522,442
2469,HAM10000_images_part_1/ISIC_0028719.jpg,207,121,264,230
2470,HAM10000_images_part_1/ISIC_0026734.jpg,248,124,246,262
2471,HAM10000_images_part_1/ISIC_0026052.jpg,62,-9,470,469
2472,HAM10000_images_part_1/ISIC_0024645.jpg,123,31,411,343
2473,HAM10000_images_part_1/ISIC_0024651.jpg,69,6,389,341
2474,HAM10000_images_part_1/ISIC_0024889.jpg,174,397,105,103
2475,HAM10000_images_part_1/ISIC_0026046.jpg,242,72,186,257
2476,HAM10000_images_part_1/ISIC_0027358.jpg,219,150,143,142
2477,HAM10000_images_part_1/ISIC_0026720.jpg,-1,360,132,133
2478,HAM10000_images_part_1/ISIC_0025229.jpg,86,174,141,142
2479,HAM10000_images_part_1/ISIC_0028725.jpg,200,25,294,313
2480,HAM10000_images_part_1/ISIC_0027416.jpg,22,4,540,426
2481,HAM10000_images_part_1/ISIC_0026708.jpg,78,88,382,340
2482,HAM10000_images_part_1/ISIC_0025201.jpg,136,74,265,270
2483,HAM10000_images_part_1/ISIC_0024679.jpg,85,126,288,253
2484,HAM10000_images_part_1/ISIC_0025567.jpg,58,30,422,347
2485,HAM10000_images_part_1/ISIC_0028043.jpg,243,45,165,168
2486,HAM10000_images_part_1/ISIC_0027370.jpg,205,52,280,371
2487,HAM10000_images_part_1/ISIC_0028057.jpg,-35,-44,497,424
2488,HAM10000_images_part_1/ISIC_0027364.jpg,19,4,398,413
2489,HAM10000_images_part_1/ISIC_0025573.jpg,46,20,438,420
2490,HAM10000_images_part_1/ISIC_0025215.jpg,192,23,240,303
2491,HAM10000_images_part_1/ISIC_0028731.jpg,292,158,109,114
2492,HAM10000_images_part_1/ISIC_0027402.jpg,162,101,273,240
2493,HAM10000_images_part_1/ISIC_0028902.jpg,84,45,378,289
2494,HAM10000_images_part_1/ISIC_0025598.jpg,199,105,238,242
2495,HAM10000_images_part_1/ISIC_0024686.jpg,65,47,343,334
2496,HAM10000_images_part_1/ISIC_0026091.jpg,204,183,139,138
2497,HAM10000_images_part_1/ISIC_0026085.jpg,20,159,338,272
2498,HAM10000_images_part_1/ISIC_0024692.jpg,16,-10,564,477
2499,HAM10000_images_part_1/ISIC_0028916.jpg,29,-12,319,359
2500,HAM10000_images_part_1/ISIC_0026913.jpg,133,10,457,444
2501,HAM10000_images_part_1/ISIC_0028080.jpg,177,129,241,204
2502,HAM10000_images_part_1/ISIC_0024862.jpg,137,41,353,397
2503,HAM10000_images_part_1/ISIC_0024876.jpg,236,158,185,210
2504,HAM10000_images_part_1/ISIC_0028094.jpg,181,94,258,291
2505,HAM10000_images_part_1/ISIC_0026907.jpg,231,154,162,122
2506,HAM10000_images_part_1/ISIC_0028933.jpg,109,171,194,202
2507,HAM10000_images_part_1/ISIC_0028099.jpg,72,61,346,356
2508,HAM10000_images_part_1/ISIC_0028927.jpg,122,8,304,307
2509,HAM10000_images_part_1/ISIC_0026922.jpg,203,136,263,223
2510,HAM10000_images_part_1/ISIC_0025595.jpg,89,106,363,379
2511,HAM10000_images_part_1/ISIC_0024853.jpg,92,64,413,321
2512,HAM10000_images_part_1/ISIC_0027382.jpg,161,123,243,221
2513,HAM10000_images_part_1/ISIC_0026088.jpg,108,57,284,390
2514,HAM10000_images_part_1/ISIC_0027396.jpg,104,42,323,323
2515,HAM10000_images_part_1/ISIC_0025581.jpg,148,119,229,145
2516,HAM10000_images_part_1/ISIC_0024847.jpg,205,55,391,338
2517,HAM10000_images_part_1/ISIC_0026936.jpg,514,61,136,124
2518,HAM10000_images_part_1/ISIC_0026705.jpg,340,180,169,168
2519,HAM10000_images_part_1/ISIC_0028728.jpg,122,137,278,282
2520,HAM10000_images_part_1/ISIC_0024674.jpg,20,-3,499,453
2521,HAM10000_images_part_1/ISIC_0026063.jpg,227,29,351,377
2522,HAM10000_images_part_1/ISIC_0027369.jpg,152,197,232,232
2523,HAM10000_images_part_1/ISIC_0026077.jpg,186,158,103,104
2524,HAM10000_images_part_1/ISIC_0024660.jpg,109,-23,282,261
2525,HAM10000_images_part_1/ISIC_0025218.jpg,170,22,168,161
2526,HAM10000_images_part_1/ISIC_0026711.jpg,217,169,206,184
2527,HAM10000_images_part_1/ISIC_0025230.jpg,401,309,125,116
2528,HAM10000_images_part_1/ISIC_0026739.jpg,33,-5,498,438
2529,HAM10000_images_part_1/ISIC_0027427.jpg,220,109,152,193
2530,HAM10000_images_part_1/ISIC_0028714.jpg,191,113,230,219
2531,HAM10000_images_part_1/ISIC_0027341.jpg,145,66,275,340
2532,HAM10000_images_part_1/ISIC_0028072.jpg,409,51,113,112
2533,HAM10000_images_part_1/ISIC_0025556.jpg,217,97,266,232
2534,HAM10000_images_part_1/ISIC_0024890.jpg,60,94,425,295
2535,HAM10000_images_part_1/ISIC_0024648.jpg,195,-16,186,186
2536,HAM10000_images_part_1/ISIC_0025542.jpg,268,168,169,209
2537,HAM10000_images_part_1/ISIC_0024884.jpg,189,66,287,301
2538,HAM10000_images_part_1/ISIC_0027355.jpg,107,26,342,352
2539,HAM10000_images_part_1/ISIC_0028066.jpg,296,79,182,141
2540,HAM10000_images_part_1/ISIC_0027433.jpg,-42,232,270,268
2541,HAM10000_images_part_1/ISIC_0028700.jpg,260,224,390,276
2542,HAM10000_images_part_1/ISIC_0025224.jpg,-50,-50,491,550
2543,HAM10000_images_part_1/ISIC_0025973.jpg,124,120,220,183
2544,HAM10000_images_part_1/ISIC_0029191.jpg,166,42,266,317
2545,HAM10000_images_part_1/ISIC_0027802.jpg,307,199,142,162
2546,HAM10000_images_part_1/ISIC_0027816.jpg,42,70,313,282
2547,HAM10000_images_part_1/ISIC_0029185.jpg,67,62,314,367
2548,HAM10000_images_part_1/ISIC_0025967.jpg,139,64,315,332
2549,HAM10000_images_part_1/ISIC_0027180.jpg,391,310,106,113
2550,HAM10000_images_part_1/ISIC_0025797.jpg,127,58,326,344
2551,HAM10000_images_part_1/ISIC_0024489.jpg,49,77,244,229
2552,HAM10000_images_part_1/ISIC_0025783.jpg,42,55,316,316
2553,HAM10000_images_part_1/ISIC_0027194.jpg,308,4,287,253
2554,HAM10000_images_part_1/ISIC_0026261.jpg,85,-6,274,356
2555,HAM10000_images_part_1/ISIC_0029152.jpg,182,110,251,217
2556,HAM10000_images_part_1/ISIC_0024476.jpg,81,96,455,254
2557,HAM10000_images_part_1/ISIC_0025768.jpg,128,8,293,310
2558,HAM10000_images_part_1/ISIC_0024310.jpg,31,62,474,331
2559,HAM10000_images_part_1/ISIC_0027619.jpg,-43,0,605,428
2560,HAM10000_images_part_1/ISIC_0026507.jpg,66,28,464,428
2561,HAM10000_images_part_1/ISIC_0026513.jpg,120,84,398,335
2562,HAM10000_images_part_1/ISIC_0024462.jpg,56,9,496,462
2563,HAM10000_images_part_1/ISIC_0026275.jpg,210,-18,158,129
2564,HAM10000_images_part_1/ISIC_0029146.jpg,219,20,345,356
2565,HAM10000_images_part_1/ISIC_0028258.jpg,63,44,482,321
2566,HAM10000_images_part_1/ISIC_0025754.jpg,134,-29,310,350
2567,HAM10000_images_part_1/ISIC_0028270.jpg,220,381,153,119
2568,HAM10000_images_part_1/ISIC_0027143.jpg,154,115,252,213
2569,HAM10000_images_part_1/ISIC_0028516.jpg,233,-3,249,266
2570,HAM10000_images_part_1/ISIC_0027625.jpg,116,-32,225,256
2571,HAM10000_images_part_1/ISIC_0025032.jpg,49,25,351,443
2572,HAM10000_images_part_1/ISIC_0025026.jpg,145,32,290,321
2573,HAM10000_images_part_1/ISIC_0024338.jpg,524,216,118,117
2574,HAM10000_images_part_1/ISIC_0028502.jpg,-31,32,545,395
2575,HAM10000_images_part_1/ISIC_0027631.jpg,248,59,344,307
2576,HAM10000_images_part_1/ISIC_0026249.jpg,225,149,154,143
2577,HAM10000_images_part_1/ISIC_0028264.jpg,135,21,284,313
2578,HAM10000_images_part_1/ISIC_0027157.jpg,80,72,450,326
2579,HAM10000_images_part_1/ISIC_0025998.jpg,5,-24,617,439
2580,HAM10000_images_part_1/ISIC_0025740.jpg,29,-43,504,516
2581,HAM10000_images_part_1/ISIC_0025807.jpg,202,128,196,187
2582,HAM10000_images_part_1/ISIC_0027976.jpg,243,118,190,183
2583,HAM10000_images_part_1/ISIC_0028489.jpg,180,94,244,264
2584,HAM10000_images_part_1/ISIC_0027962.jpg,155,-32,296,279
2585,HAM10000_images_part_1/ISIC_0025813.jpg,85,3,401,368
2586,HAM10000_images_part_1/ISIC_0025185.jpg,-50,249,282,251
2587,HAM10000_images_part_1/ISIC_0027792.jpg,157,66,328,346
2588,HAM10000_images_part_1/ISIC_0027786.jpg,188,116,207,231
2589,HAM10000_images_part_1/ISIC_0026498.jpg,170,124,261,240
2590,HAM10000_images_part_1/ISIC_0025191.jpg,26,244,108,107
2591,HAM10000_images_part_1/ISIC_0028338.jpg,204,135,187,182
2592,HAM10000_images_part_1/ISIC_0026315.jpg,166,61,339,366
2593,HAM10000_images_part_1/ISIC_0029026.jpg,211,139,273,218
2594,HAM10000_images_part_1/ISIC_0024502.jpg,120,49,277,300
2595,HAM10000_images_part_1/ISIC_0026473.jpg,8,22,134,126
2596,HAM10000_images_part_1/ISIC_0026467.jpg,132,43,222,237
2597,HAM10000_images_part_1/ISIC_0027779.jpg,263,245,387,255
2598,HAM10000_images_part_1/ISIC_0025608.jpg,52,126,445,269
2599,HAM10000_images_part_1/ISIC_0024516.jpg,44,25,497,396
2600,HAM10000_images_part_1/ISIC_0026301.jpg,161,67,330,287
2601,HAM10000_images_part_1/ISIC_0029032.jpg,102,80,294,234
2602,HAM10000_images_part_1/ISIC_0025620.jpg,-50,-50,700,248
2603,HAM10000_images_part_1/ISIC_0028304.jpg,461,251,138,127
2604,HAM10000_images_part_1/ISIC_0027037.jpg,225,275,125,135
2605,HAM10000_images_part_1/ISIC_0026329.jpg,193,95,181,171
2606,HAM10000_images_part_1/ISIC_0027989.jpg,376,336,129,127
2607,HAM10000_images_part_1/ISIC_0028462.jpg,120,0,290,375
2608,HAM10000_images_part_1/ISIC_0027751.jpg,150,142,205,261
2609,HAM10000_images_part_1/ISIC_0025146.jpg,171,124,204,222
2610,HAM10000_images_part_1/ISIC_0025152.jpg,174,77,255,245
2611,HAM10000_images_part_1/ISIC_0028476.jpg,144,85,378,276
2612,HAM10000_images_part_1/ISIC_0027745.jpg,366,255,106,114
2613,HAM10000_images_part_1/ISIC_0028310.jpg,255,308,360,192
2614,HAM10000_images_part_1/ISIC_0027023.jpg,104,69,345,393
2615,HAM10000_images_part_1/ISIC_0025634.jpg,220,141,132,149
2616,HAM10000_images_part_1/ISIC_0028847.jpg,7,67,316,326
2617,HAM10000_images_part_1/ISIC_0028853.jpg,137,58,220,219
2618,HAM10000_images_part_1/ISIC_0027590.jpg,123,49,494,397
2619,HAM10000_images_part_1/ISIC_0026856.jpg,182,-48,317,315
2620,HAM10000_images_part_1/ISIC_0025387.jpg,-7,72,293,300
2621,HAM10000_images_part_1/ISIC_0024927.jpg,334,-50,316,425
2622,HAM10000_images_part_1/ISIC_0024933.jpg,230,154,228,205
2623,HAM10000_images_part_1/ISIC_0025393.jpg,179,48,274,317
2624,HAM10000_images_part_1/ISIC_0027584.jpg,208,-3,218,204
2625,HAM10000_images_part_1/ISIC_0026842.jpg,369,-17,281,350
2626,HAM10000_images_part_1/ISIC_0028884.jpg,230,162,137,143
2627,HAM10000_images_part_1/ISIC_0026671.jpg,206,46,333,363
2628,HAM10000_images_part_1/ISIC_0025378.jpg,217,339,125,136
2629,HAM10000_images_part_1/ISIC_0024700.jpg,240,183,175,205
2630,HAM10000_images_part_1/ISIC_0029224.jpg,426,133,195,153
2631,HAM10000_images_part_1/ISIC_0026117.jpg,233,179,186,182
2632,HAM10000_images_part_1/ISIC_0027209.jpg,98,20,429,425
2633,HAM10000_images_part_1/ISIC_0029230.jpg,189,167,144,142
2634,HAM10000_images_part_1/ISIC_0026103.jpg,78,-15,453,478
2635,HAM10000_images_part_1/ISIC_0024714.jpg,207,123,195,192
2636,HAM10000_images_part_1/ISIC_0028648.jpg,182,133,224,212
2637,HAM10000_images_part_1/ISIC_0028890.jpg,211,131,171,200
2638,HAM10000_images_part_1/ISIC_0026665.jpg,206,95,181,235
2639,HAM10000_images_part_1/ISIC_0025344.jpg,134,-11,324,440
2640,HAM10000_images_part_1/ISIC_0027553.jpg,51,2,268,331
2641,HAM10000_images_part_1/ISIC_0028660.jpg,114,122,308,223
2642,HAM10000_images_part_1/ISIC_0026895.jpg,197,147,239,173
2643,HAM10000_images_part_1/ISIC_0029218.jpg,121,171,170,148
2644,HAM10000_images_part_1/ISIC_0027235.jpg,160,102,246,292
2645,HAM10000_images_part_1/ISIC_0028106.jpg,166,92,249,251
2646,HAM10000_images_part_1/ISIC_0025422.jpg,203,164,239,215
2647,HAM10000_images_part_1/ISIC_0024728.jpg,122,28,312,253
2648,HAM10000_images_part_1/ISIC_0025436.jpg,73,61,475,374
2649,HAM10000_images_part_1/ISIC_0027221.jpg,30,30,453,342
2650,HAM10000_images_part_1/ISIC_0028112.jpg,8,-42,634,540
2651,HAM10000_images_part_1/ISIC_0027547.jpg,223,109,208,250
2652,HAM10000_images_part_1/ISIC_0028674.jpg,83,-45,389,512
2653,HAM10000_images_part_1/ISIC_0026881.jpg,117,7,400,453
2654,HAM10000_images_part_1/ISIC_0026659.jpg,257,25,301,362
2655,HAM10000_images_part_1/ISIC_0025350.jpg,128,272,149,161
2656,HAM10000_images_part_1/ISIC_0028113.jpg,277,116,247,209
2657,HAM10000_images_part_1/ISIC_0027220.jpg,321,-50,329,444
2658,HAM10000_images_part_1/ISIC_0025437.jpg,133,139,297,261
2659,HAM10000_images_part_1/ISIC_0024729.jpg,123,81,319,267
2660,HAM10000_images_part_1/ISIC_0025351.jpg,44,25,528,361
2661,HAM10000_images_part_1/ISIC_0026658.jpg,244,146,239,222
2662,HAM10000_images_part_1/ISIC_0026880.jpg,138,327,123,123
2663,HAM10000_images_part_1/ISIC_0028675.jpg,211,143,198,178
2664,HAM10000_images_part_1/ISIC_0027546.jpg,126,126,149,136
2665,HAM10000_images_part_1/ISIC_0026894.jpg,246,185,147,157
2666,HAM10000_images_part_1/ISIC_0028661.jpg,411,135,239,213
2667,HAM10000_images_part_1/ISIC_0027552.jpg,155,27,350,397
2668,HAM10000_images_part_1/ISIC_0025345.jpg,301,126,200,211
2669,HAM10000_images_part_1/ISIC_0025423.jpg,161,58,273,260
2670,HAM10000_images_part_1/ISIC_0028107.jpg,199,84,248,298
2671,HAM10000_images_part_1/ISIC_0027234.jpg,244,9,346,266
2672,HAM10000_images_part_1/ISIC_0029219.jpg,-50,204,231,296
2673,HAM10000_images_part_1/ISIC_0024715.jpg,109,111,362,260
2674,HAM10000_images_part_1/ISIC_0026102.jpg,136,121,274,295
2675,HAM10000_images_part_1/ISIC_0029231.jpg,126,130,318,235
2676,HAM10000_images_part_1/ISIC_0026664.jpg,109,7,394,368
2677,HAM10000_images_part_1/ISIC_0028891.jpg,330,215,108,106
2678,HAM10000_images_part_1/ISIC_0028649.jpg,186,124,273,277
2679,HAM10000_images_part_1/ISIC_0025379.jpg,34,-22,465,481
2680,HAM10000_images_part_1/ISIC_0026670.jpg,117,84,272,304
2681,HAM10000_images_part_1/ISIC_0028885.jpg,227,92,282,274
2682,HAM10000_images_part_1/ISIC_0027208.jpg,87,80,380,320
2683,HAM10000_images_part_1/ISIC_0026116.jpg,144,117,228,233
2684,HAM10000_images_part_1/ISIC_0029225.jpg,65,-50,335,247
2685,HAM10000_images_part_1/ISIC_0024701.jpg,39,75,335,377
2686,HAM10000_images_part_1/ISIC_0024932.jpg,176,91,253,268
2687,HAM10000_images_part_1/ISIC_0026843.jpg,205,125,207,212
2688,HAM10000_images_part_1/ISIC_0027585.jpg,101,31,246,307
2689,HAM10000_images_part_1/ISIC_0025392.jpg,126,85,375,313
2690,HAM10000_images_part_1/ISIC_0025386.jpg,163,34,345,422
2691,HAM10000_images_part_1/ISIC_0026857.jpg,177,180,194,191
2692,HAM10000_images_part_1/ISIC_0027591.jpg,156,83,353,274
2693,HAM10000_images_part_1/ISIC_0024926.jpg,363,150,133,130
2694,HAM10000_images_part_1/ISIC_0028852.jpg,446,71,108,107
2695,HAM10000_images_part_1/ISIC_0028846.jpg,138,66,276,298
2696,HAM10000_images_part_1/ISIC_0027744.jpg,146,73,272,308
2697,HAM10000_images_part_1/ISIC_0028477.jpg,219,130,187,179
2698,HAM10000_images_part_1/ISIC_0025153.jpg,88,34,418,365
2699,HAM10000_images_part_1/ISIC_0025635.jpg,85,130,285,265
2700,HAM10000_images_part_1/ISIC_0027022.jpg,148,-41,370,426
2701,HAM10000_images_part_1/ISIC_0028311.jpg,163,76,325,355
2702,HAM10000_images_part_1/ISIC_0026328.jpg,120,84,380,399
2703,HAM10000_images_part_1/ISIC_0027036.jpg,146,75,289,289
2704,HAM10000_images_part_1/ISIC_0028305.jpg,128,84,313,309
2705,HAM10000_images_part_1/ISIC_0025621.jpg,171,92,267,262
2706,HAM10000_images_part_1/ISIC_0025147.jpg,164,137,205,224
2707,HAM10000_images_part_1/ISIC_0027750.jpg,55,62,309,325
2708,HAM10000_images_part_1/ISIC_0028463.jpg,233,179,159,167
2709,HAM10000_images_part_1/ISIC_0027988.jpg,125,112,279,296
2710,HAM10000_images_part_1/ISIC_0027778.jpg,87,167,362,259
2711,HAM10000_images_part_1/ISIC_0026466.jpg,193,94,142,144
2712,HAM10000_images_part_1/ISIC_0029033.jpg,80,39,389,379
2713,HAM10000_images_part_1/ISIC_0026300.jpg,44,66,477,339
2714,HAM10000_images_part_1/ISIC_0024517.jpg,251,150,150,155
2715,HAM10000_images_part_1/ISIC_0025609.jpg,247,163,224,202
2716,HAM10000_images_part_1/ISIC_0024503.jpg,160,120,261,226
2717,HAM10000_images_part_1/ISIC_0029027.jpg,146,45,326,328
2718,HAM10000_images_part_1/ISIC_0026314.jpg,247,151,134,137
2719,HAM10000_images_part_1/ISIC_0028339.jpg,102,35,431,376
2720,HAM10000_images_part_1/ISIC_0026472.jpg,124,9,297,414
2721,HAM10000_images_part_1/ISIC_0025190.jpg,72,33,440,338
2722,HAM10000_images_part_1/ISIC_0026499.jpg,162,32,278,322
2723,HAM10000_images_part_1/ISIC_0027787.jpg,30,78,379,336
2724,HAM10000_images_part_1/ISIC_0027793.jpg,49,84,317,270
